ID,PRE/POST,ENVIRONMENT,FILENAME,HAS_ATTACHMENTS,REQUESTER,DURATION,CM_AM,CM_IT,CM_UAT,CM_TST5,CM_ST,CM_DEVE2E,CM_COURTESY,CM_PT,CM_CATALOG,CM_ACNDEVOPS,CM_PROD
1085,POST,ALIGNMENT,20231127_Create_DETTAGLIFAKE_TAB_Federico.txt,FALSE,simran.sunil,5,,,,,x,,,,,,
1086,POST,ALIGNMENT,20231127_FedericoDrop3_ApexClassAssignment.txt,FALSE,simran.sunil,5,,,,,x,,,,,,
1087,POST,ALIGNMENT,20231127_FedericoDrop3_VfPageAssignment.txt,FALSE,simran.sunil,5,,,,,x,,,,,,
1088,POST,ALIGNMENT,20231130_EnableProfileAccess.txt,FALSE,sabrina.spada,20,,,,,x,,,,,,
1089,POST,ALIGNMENT,20231201_BL316INC_UpdateEscalationLOV.txt,TRUE,sabrina.spada,10,,,,,x,,,,,,
1090,POST,ALIGNMENT,20231201_UpdateCustomLabel_BBAssuranceCustomPermissions.txt,FALSE,sabrina.spada,5,,,,,x,,,,,,
1091,POST,ALIGNMENT,2023_12_5_OCTANE_121718.txt,TRUE,francesco.degaetano,5,,,,,x,,,,,,
1092,POST,ALIGNMENT,20231213_MP_ResubmitTool_defect-6.3.1.txt,FALSE,roberto.santoro,5,,,,,x,,,,,,
1093,POST,ALIGNMENT,2024.22.10_OCTANE_128076.txt,FALSE,shravani.khaparkar,20,,,,,x,,,,,,
1094,POST,ALIGNMENT,20240122_INC3431157.txt,TRUE,anmol.a.saxena,10,,,,,x,,,,,,
1095,POST,ALIGNMENT,20240118_MP_127189.txt,TRUE,c.ferrigno,5,,,,,x,,,,,,
1096,POST,ALIGNMENT,20240118_ActivateOmniscript_COMPL100_ManageSOAS_Returned_CeasedContract.txt,FALSE,sabrina.spada,5,,,,,x,,,,,,
1097,POST,ALIGNMENT,20240122_127182.txt,TRUE,shravani.khaparkar,5,,,,,x,,,,,,
1098,POST,ALIGNMENT,20240122_01_VARIOUS.txt,TRUE,ACN,25,,,,,x,,,,,,x
1099,POST,ALIGNMENT,20240122_02_CSV.txt,TRUE,ACN,25,,,,,x,,,,,,x
1381,POST,ALIGNMENT,20240129_Asset_OrderItem_FieldMapping_COMPL100.txt,FALSE,niso.cassiano,5,,,,,x,,,,,,
1382,POST,ALIGNMENT,20240130_01_VARIOUS.txt,TRUE,ACN,5,,,,,x,,,,,,
1383,POST,UAT,20240208_SkyStream_LOV_Insert.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1384,POST,UAT,20240208_RepricingNFS_UpdateLOV.txt,TRUE,sabrina.spada,5,,,x,,,,,,,,
1385,POST,UAT,DataLoader_LOV_09022024_BL316.txt,TRUE,antonio.vatrano,5,,,x,,,,,,,,
1386,POST,UAT,DataLoader_LOV_09022024_Deactivate.txt,TRUE,antonio.vatrano,5,,,x,,,,,,,,
1387,POST,UAT,20240209_P&PConsensi_Drop1_FLS.txt,FALSE,saket.vilas.kolte,5,,,x,,,,,,,,
1388,POST,ALIGNMENT,20240207_128209_MP.txt,FALSE,giuseppe.bonura,5,x,,,,,,,,,,
1393,POST,ALIGNMENT,20240207_01_VARIOUS.txt,TRUE,ACN,5,x,,,,,,,,,,x
1394,POST,UAT,20240208_SkyStream_LOV_Update.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1395,POST,UAT,20240214_LOVSkyStream_Tracking_1.txt,TRUE,vinay.b.kumar.verma,10,,,x,,,,,,,,
1396,POST,UAT,20240214_LOVSkyStream_Tracking_2.txt,TRUE,vinay.b.kumar.verma,10,,,x,,,,,,,,
1397,POST,UAT,20240214_LOVSkyStream_Tracking_3.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1398,POST,UAT,20240214_LOVSkyStream_Tracking_4.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1399,POST,UAT,20240214_LOVSkyStream_Tracking_5.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1400,POST,UAT,20240219_FreeVision_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1401,POST,UAT,DataLoader_20240220_Upsert_LOV_SKY869.txt,TRUE,niso.cassiano,5,,,x,,,,,,,,
1402,POST,UAT,20240220_FreeVision_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1403,POST,UAT,DataLoader_20240220_Upsert_LOV.txt,TRUE,niso.cassiano,5,,,x,,,,,,,,
1404,POST,UAT,20240221_UpdateLov_SKY869.txt,TRUE,sabrina.spada,5,,,x,,,,,,,,
1405,POST,UAT,20240222_FreeVision_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1406,POST,UAT,20240223_DataLoader_Insert_SkyStreamCaseManagement.txt,TRUE,sabrina.spada,5,,,x,,,,,,,,
1407,POST,UAT,20240223_DataLoader_Update_SkyStream_UnhappyDelivery.txt,TRUE,sabrina.spada,5,,,x,,,,,,,,
1408,POST,UAT,20240227_FreeVision_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1409,POST,UAT,20240228_CR61_Activation_OS_MP.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1410,POST,UAT,20240229_CR61_Activation_OS_MP.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1411,POST,UAT,20240304_CR61_Activation_OS_MP.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1412,POST,UAT,20240306_CR61_Activation_OS_MP.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1413,POST,UAT,20240308_CR61_Activation_OS_MP.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1414,POST,UAT,20240308_P&PConsensi_Drop1_FLS.txt,FALSE,saket.vilas.kolte,5,,,x,,,,,,,,
1415,POST,UAT,20240311_P&PConsensi_Drop1_IndCreatePermission.txt,FALSE,saket.vilas.kolte,5,,,x,,,,,,,,
1416,POST,UAT,20240312_P&PConsensi_Drop1_IndCreatePermission.txt,FALSE,saket.vilas.kolte,5,,,x,,,,,,,,
1417,POST,UAT,20240318_Escalation_SWAT_TEAM_TEC_RT_Creation.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1418,POST,UAT,20240318_Escalation_LayoutButtons_ApexClassProfileAccess.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1419,POST,UAT,20240318_Escalation_LayoutButtons_vfPageAssignment.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1420,POST,UAT,20240318_DynamicFormConfig_Insert_EscBO.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1421,POST,UAT,20240318_Escalation_Fields_FLS.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1422,POST,UAT,20240318_DynamicFormEscalation_FLS.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1423,POST,UAT,20240318_DynamicForm_Escalation_RecordType.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1424,POST,UAT,20240318_Escalation_SWAT_TEAM_TEC_RecordType.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1425,POST,UAT,20240319_INSERT_ESCALATION_BO_Drop1_LOV.txt,TRUE,p.tarachand.shende,10,,,x,,,,,,,,
1426,POST,UAT,20240319_P&PConsensi_Drop1_CPTC_CRUDPermission.txt,FALSE,saket.vilas.kolte,5,,,x,,,,,,,,
1427,POST,UAT,20240319_Escalation_Field_FLS.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1428,POST,UAT,20240320_DynamicEscalationForm_vfPageAssignment.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1429,POST,ALIGNMENT,20240311_ INC3395763.txt,FALSE,giancarlo.h.canillas,5,,,,,x,,,,,,
1430,POST,ALIGNMENT,20240304_MP_130456.txt,TRUE,c.ferrigno,5,,,,,x,,,,,,
1431,POST,ALIGNMENT,Insert_VLC_RLS_ple_Product.txt,TRUE,sarah.ricci,5,,x,,,x,,,,,,
1432,POST,ALIGNMENT,Reactivate_product_ple.txt,TRUE,sarah.ricci,5,,x,,,x,,,,,,
1433,POST,ALIGNMENT,20240305_Dataloader_SKY860_Upsert.txt,TRUE,saket.vilas.kolte,5,,,,,x,,,,,,
1434,POST,ALIGNMENT,20240306_MP_129476.txt,FALSE,c.ferrigno,5,,,,,x,,,,,,
1435,POST,ALIGNMENT,20240307_ActivateOmniscript_BlueBird_NormalizzaIndirizzo.txt,FALSE,saket.vilas.kolte,5,,,,,x,,,,,,
1436,POST,ALIGNMENT,20240307_MP_130501.txt,FALSE,c.ferrigno,5,,,,,x,,,,,,
1437,POST,ALIGNMENT,07032024_DemaskingNFS.txt,FALSE,niso.cassiano,5,,,,,x,,,,,,
1438,POST,ALIGNMENT,20240311_01_VARIOUS.txt,TRUE,ACN,20,,,,,x,,,,,,x
1439,POST,ALIGNMENT,20240311_02_CSV.txt,TRUE,ACN,20,,,,,x,,,,,,x
1440,POST,UAT,20240321_UPDATE_ESCALATION_BO_Drop1_LOV.txt,TRUE,p.tarachand.shende,10,,,x,,,,,,,,
1441,POST,UAT,20240321_DynamicFormConfig_Insert_EscBO.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1442,POST,UAT,20240321_EscalationObject_PageLayoutAssignment.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1443,POST,UAT,20240322_CR47_LOV_Update.txt,TRUE,simran.sunil,5,,,x,,,,,,,,
1444,POST,UAT,20240322_CR47_Activation_OS_MP.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1445,POST,UAT,20240322_PendingRequest_RecordType.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1446,POST,UAT,20240322_EscBO_LOV_Update.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1447,POST,UAT,20240325_DataLoader_UpdateLOV_EscalationDraft_Drop1.txt,TRUE,sabrina.spada,5,,,x,,,,,,,,
1448,POST,UAT,20240405_CR_47_Activation_OS_MP.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1449,POST,UAT,20240506_ConsensiDrop2_TibcoNamedCredential.txt,FALSE,sabrina.spada,5,,,x,,,,,,,,
1450,PRE,UAT,20240509_MP_OM_Secured_NamedCredential.txt,FALSE,niso.cassiano,5,,,x,,,,,,,,
1450,POST,UAT,20240509_MP_OM_Secured_NamedCredential2.txt,FALSE,niso.cassiano,5,,,x,,,,,,,,
1451,POST,UAT,20240509_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1452,POST,UAT,20240404_UPSERT_ESCALATION_BO_DROP2_LOV_CASE_MANAGMENT.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1453,POST,UAT,20240404_UPSERT_ESCALATION_BO_ESCALATION_CASE_MANAGMENT_Drop2_LOV.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1454,POST,UAT,20240404_UPSERT_ESCALATION_BO_DB_Mdc_Drop2_LOV.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1455,POST,UAT,20240513_List_Of_values__c_O040.txt,TRUE,harshita.a.agarwal,5,,,x,,,,,,,,
1456,POST,UAT,20240513_List_Of_Values__c_041_2.txt,TRUE,harshita.a.agarwal,5,,,x,,,,,,,,
1457,POST,UAT,20240513_List_Of_Values__c_020.txt,TRUE,harshita.a.agarwal,5,,,x,,,,,,,,
1458,POST,UAT,20240513_List_Of_Values__c_041.txt,TRUE,harshita.a.agarwal,5,,,x,,,,,,,,
1459,POST,UAT,20240514_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1460,POST,UAT,20240516_SkyStreamEscalationCR_AddValueToPicklist.txt,FALSE,sabrina.spada,5,,,x,,,,,,,,
1461,PRE,UAT,20240517_ServiceMax_VFPage_PreStep.txt,FALSE,simran.sunil,10,,,x,,,,,,,,
1462,POST,UAT,20240517_Remove_ServiceMax_Setup_Link.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1463,POST,UAT,20240517_Remove_ServiceMax_Standard_Platform_PermissionSet.txt,FALSE,simran.sunil,15,,,x,,,,,,,,
1464,POST,UAT,20240517_DeleteCustomField_ServiceMax.txt,FALSE,simran.sunil,10,,,x,,,,,,,,
1465,POST,UAT,20240517_DeleteReportsAndDoc_ServiceMax.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1466,POST,UAT,20240517_DeleteCustomLink_Booking_Windows_Home.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1467,POST,UAT,20240517_ServiceMax_EmailTemplate.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1468,POST,UAT,20240517_DeleteFlow_ServiceMax.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1469,POST,UAT,20240517_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1470,POST,UAT,20240520_Escalation_TechnologyFieldRTassignment.txt,FALSE,harshita.a.agarwal,5,,,x,,,,,,,,
1471,POST,ALIGNMENT,Insert_VLC_RLS_ple_Product.txt,TRUE,ACN,5,,x,,,,,,,,,
1472,POST,ALIGNMENT,Reactivate_product_ple.txt,TRUE,ACN,5,,x,,,,,,,,,
1473,POST,ALIGNMENT,Dataloader_BL316_Deactive_Cat.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1474,POST,UAT,20240521_ServiceMax_EmailTemplate_EmailAlert.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1475,POST,UAT,20240521_Hard_DeleteCustomField_ServiceMax.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1476,POST,UAT,20240521_Remove_ServiceMax_ServiceMax_Standard_Community_PermissionSet.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1480,POST,ALIGNMENT,Dataloader_BL316_IsProblemCase.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1481,POST,ALIGNMENT,Dataloader_BL316_Cat_NoIsProblemCase.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1482,POST,ALIGNMENT,20240304_P&PConsensi_Drop1_FLS.txt,FALSE,saket.vilas.kolte,5,,x,,,,,,,,,
1483,POST,ALIGNMENT,20240304_DataLoader_Update_SkyStream_UnhappyDelivery.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1484,POST,ALIGNMENT,20240304_DataLoader_Insert_SkyStreamCaseManagement.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1485,POST,ALIGNMENT,20240306_FreeVision_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,x,,,,,,,,,
1486,POST,ALIGNMENT,Dataloader_TriggerSupportWave3_20240306.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1487,POST,ALIGNMENT,20240306_AddressRegex_MP_OS.txt,FALSE,giuseppe.bonura,5,,x,,,,,,,,,
1500,POST,ALIGNMENT,20240311_Dataloader_LOV_UPSERT_Compl100_R3.txt,TRUE,saket.vilas.kolte,5,,x,,,,,,,,,
1504,POST,ALIGNMENT,20240321_CR61_LOV_Update.txt,TRUE,simran.sunil,5,,x,,,,,,,,,
1505,POST,ALIGNMENT,20240321_CR61_Activation_OS_MP.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1506,POST,ALIGNMENT,20240321_MP_INC3778186.txt,TRUE,c.ferrigno,5,,x,,,,,,,,,
1507,POST,ALIGNMENT,20240410_AddressRegex_MP_OS.txt,FALSE,g.bonura,5,,,,,x,,,,,,
1508,POST,ALIGNMENT,20240325_MP_129686.txt,FALSE,c.ferrigno,5,,,,,x,,,,,,
1509,POST,ALIGNMENT,20240410_MP_130656.txt,TRUE,a.cr.sharma,10,,,,,x,,,,,,
1510,POST,ALIGNMENT,20240327_MP_INC3778186.txt,TRUE,c.ferrigno,5,,x,,,,,,,,,
1511,POST,ALIGNMENT,20240326_MP_130656.txt,TRUE,c.ferrigno,5,,,,,x,,,,,,
1512,POST,ALIGNMENT,20240329_Escalation_Fields_FLS.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1513,POST,ALIGNMENT,20240329_DynamicFormEscalation_FLS.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1514,POST,ALIGNMENT,20240329_DynamicForm_Escalation_RecordType.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1515,POST,ALIGNMENT,20240329_Escalation_LayoutButtons_ApexClassProfileAccess.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1516,POST,ALIGNMENT,20240329_Escalation_LayoutButtons_vfPageAssignment.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1517,POST,ALIGNMENT,20240329_Escalation_SWAT_TEAM_TEC_RT_Creation.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1518,POST,ALIGNMENT,20240329_INSERT_ESCALATION_BO_Drop1_LOV.txt,TRUE,p.tarachand.shende,10,,x,,,,,,,,,
1519,POST,ALIGNMENT,20240329_Platform_Cache_EscalationDraft_Drop1.txt,FALSE,p.tarachand.shende,5,,x,,,,,,,,,
1520,POST,ALIGNMENT,20240329_DataLoader_EscalationDrop1_Insert_DynamicFormConfig.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1521,POST,ALIGNMENT,20240404_EscalationObject_PageLayoutAssignment.txt,FALSE,vinay.b.kumar.verma,10,,x,,,,,,,,,
1522,POST,ALIGNMENT,20240405_EnableDrop3TV_Compl100.txt,FALSE,riccardo.dangelo,5,,x,,,,,,,,,
1523,POST,ALIGNMENT,20240405_CR47_LOV_Update.txt,TRUE,simran.sunil,5,,x,,,,,,,,,
1525,POST,ALIGNMENT,20240405_PendingRequest_RecordType.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1526,POST,ALIGNMENT,20240408_CR47_LOV_Update.txt,TRUE,simran.sunil,5,,x,,,,,,,,,
1527,POST,ALIGNMENT,20240408_CR_47_Activation_OS_MP.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1528,POST,ALIGNMENT,20240404_ActivateOmniscript_BlueBird_ModificaIndirizzo.txt,FALSE,saket.vilas.kolte,5,,,,,x,,,,,,
1529,POST,ALIGNMENT,20240408_LOV_UPSERT_OCATNE.txt,TRUE,simran.sunil,5,,x,,,,,,,,,
1530,POST,ALIGNMENT,20240410_01_VARIOUS.txt,TRUE,ACN,10,,,,,x,,,,,,
1531,POST,ALIGNMENT,20240410_02_CSV.txt,TRUE,ACN,15,,,,,x,,,,,,
1532,POST,ALIGNMENT,20240409_DataLoader_EscalationDrop1_Upsert_DynamicFormConfig.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1533,POST,ALIGNMENT,20240410_EscalationObject_ListViewUpdate.txt,FALSE,vinay.b.kumar.verma,5,,x,,,,,,,,,
1534,POST,ALIGNMENT,20240412_Asset_OrderItem_StatoMatricolaOld_FieldMapping_COMPL100.txt,FALSE,riccard.dangelo,5,,x,,,,,,,,,
1535,POST,ALIGNMENT,20240412_DeactivateActivateOS_COMPL100.txt,FALSE,riccard.dangelo,5,,x,,,,,,,,,
1536,POST,ALIGNMENT,DataLoader_20240416_Upsert_SWAP_STREAM_LOV.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1537,POST,ALIGNMENT,20240418_CR_47_Activation_OS_MP.txt,FALSE,asmita.kulkarni,5,,x,,,,,,,,,
1538,POST,ALIGNMENT,20240419_MP_INC3797269.txt,FALSE,giuseppe.bonura,5,,x,,,,,,,,,
1539,POST,ALIGNMENT,20240422_Escalation_TechnologyRTassignment.txt,FALSE,vinay.b.kumar.verma,5,,x,,,,,,,,,
1540,POST,ALIGNMENT,20240422_DataLoader_EscalationDrop1_DeactivateLOV.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1541,POST,ALIGNMENT,2024.05.07_MP_REV5569.txt,TRUE,paolo.manzone,5,,x,,,,,,,,,
1542,POST,ALIGNMENT,20240424_DataLoader_Upsert_SkyStream_UnhappyDelivery.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1543,POST,ALIGNMENT,20240424_DataLoader_Insert_SkyStreamCaseManagement.txt,TRUE,sabrina.spada,5,,x,,,,,,,,,
1544,POST,ALIGNMENT,20240424_Dataloader_BL316_Prod_1.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1545,POST,ALIGNMENT,20240424_Dataloader_BL316_Prod_2.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1546,POST,ALIGNMENT,20240424_Dataloader_BL316_Prod_3.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1547,POST,ALIGNMENT,20240424_Dataloader_BL316_Prod_4.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1548,POST,ALIGNMENT,20240412_DeactivateActivateOS.txt,FALSE,niso.cassiano,5,,x,,,,,,,,,
1549,POST,ALIGNMENT,20240507_01_VARIOUS.txt,TRUE,ACN,130,,x,,,,,,,,,x
1550,POST,ALIGNMENT,20240507_02_CSV.txt,TRUE,ACN,60,,x,,,,,,,,,x
1551,POST,ALIGNMENT,20240521_Remove_ServiceMax_Standard_PermissionSet.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1552,POST,UAT,20240522_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1553,POST,UAT,20240522_DowngradeRule_MP_Reactivate_OS_2.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1554,PRE,UAT,20240523_Promotion_Hub6_Drop1_RT.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1555,POST,UAT,20240523_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1556,POST,UAT,Update_caseManagmentUnhappy__c_FW_New_reason_code.txt,TRUE,riccardo.dangelo,5,,,x,,,,,,,,
1557,POST,ALIGNMENT,20240507_DeactivateActivateOS.txt,FALSE,niso.cassiano,5,,x,,,,,,,,,
1558,POST,ALIGNMENT,20240514_MP_132154.txt,FALSE,giuseppe.bonura,5,,x,,,,,,,,,
1559,POST,ALIGNMENT,Dataloader_20240514_LOV_Deactive_SKY386.txt,TRUE,niso.cassiano,5,,x,,,,,,,,,
1560,PRE,ALIGNMENT,MP_Deactivate_WFR_JR_Reassigned.txt,FALSE,niso.cassiano,5,,x,,,,,,,,,x
1561,POST,ALIGNMENT,MP_Aactivate_Flow_JR_Reassigned.txt,FALSE,niso.cassiano,5,,x,,,,,,,,,
1562,POST,ALIGNMENT,20240514_01_VARIOUS.txt,TRUE,ACN,10,,x,,,,,,,,,x
1563,POST,ALIGNMENT,20240514_02_CSV.txt,TRUE,ACN,10,,x,,,,,,,,,x
1565,POST,UAT,Insert_caseManagmentUnhappy__c_FW_New_reason_code.txt,TRUE,riccardo.dangelo,5,,,x,,,,,,,,
1566,POST,UAT,20240524_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1567,POST,UAT,20240524_DowngradeRule_MP_Reactivate_OS_2.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1568,POST,UAT,20240527_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1569,POST,UAT,20240527_DeleteServiceMaxApp.txt,FALSE,simran.sunil,15,,,x,,,,,,,,
1570,PRE,UAT,20240528_Delete_Rilascio_FULL_ARCADIA_vs_FULLPRJ_package_ServiceMax.txt,FALSE,simran.sunil,5,,,x,,,,,,,,
1571,POST,UAT,20240528_DowngradeRule_MP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1572,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_1.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1573,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_2.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1574,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_3.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1575,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_4.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1576,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_5.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1577,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_6.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1578,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_7.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1579,POST,UAT,20240529_4.2.3_UPSERT_ESCALATION_BO_Drop2_LOV_8.txt,TRUE,p.tarachand.shende,5,,,x,,,,,,,,
1587,POST,ALIGNMENT,MP_FlexCardPermission_SRC.txt,FALSE,niso.cassiano,5,x,,,,,,,,,,x
1588,POST,ALIGNMENT,MP_Flow_JR_Reassigned.txt,FALSE,niso.cassiano,10,x,,,,,,,,,,x
1589,PRE,ALIGNMENT,MP_Flow_JR_Reassigned_PRE.txt,FALSE,niso.cassiano,10,x,,,,,,,,,,x
1590,POST,ALIGNMENT,20240530_SkyStreamEscalationCR_AddValueToPicklist.txt,FALSE,sabrina.spada,5,x,,,,,,,,,,
1591,POST,UAT,20240703_Flow_Activation_Drop3.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1592,POST,UAT,20240703_Flow_Activation_Drop3.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1593,POST,UAT,20240628SkyStreamMVP_ListOf_Values_CancPEC_update.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1594,POST,UAT,20240628SkyStreamMVP_ListOf_Values_Id5_update.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1595,POST,UAT,20240621SkyStreamMVP_ListOf_Values_update.txt,TRUE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1596,POST,UAT,20240708_SkyStreamMVP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1599,POST,UAT,20240709_Flow_Activation_Drop3.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1599,POST,UAT,20240710_Flow_Activation_Drop3.txt,FALSE,p.tarachand.shende,5,,,x,,,,,,,,
1600,POST,UAT,20240710_SkyStreamMVP_Reactivate_OS.txt,FALSE,vinay.b.kumar.verma,5,,,x,,,,,,,,
1600,POST,ALIGNMENT,20240710_MP_Activate_Omniscript_131683.txt,FALSE,g.bonura,5,,,,,,,,,,,x
1601,POST,ALIGNMENT,MP_Tibco_User_ConnApp_AM.txt,FALSE,niso.cassiano,5,,,,,,,,,,,
1602,POST,ALIGNMENT,MP_Tibco_User_ConnApp_PT.txt,FALSE,niso.cassiano,5,,,,,,,,,,,
1603,POST,ALIGNMENT,MP_Tibco_User_ConnApp_ST.txt,FALSE,niso.cassiano,5,,,,,x,,,,,,
1604,POST,ALIGNMENT,20242705_MP_OM_Secured_NamedCredential_AM.txt,FALSE,niso.cassiano,5,,,,,,,,,,,
1605,POST,ALIGNMENT,20242705_MP_OM_Secured_NamedCredential_PT.txt,FALSE,niso.cassiano,5,,,,,,,,,,,
1606,POST,ALIGNMENT,20242705_MP_OM_Secured_NamedCredential_ST.txt,FALSE,niso.cassiano,5,,,,,x,,,,,,
1607,POST,ALIGNMENT,20240527_ConsensiDrop2_TibcoNamedCredential_AM.txt,FALSE,niso.cassiano,5,,,,,,,,,,,
